0.971596624119	0.92951600309	0.883176086633	0.827042925125	0.798749021909	0.766811580507	0.745654075292	0.698569967863	0.657267069006	0.643428317686	0.611555394057
0.967470929796	0.919782583005	0.875214259482	0.841427358719	0.80249610591	0.744311762637	0.68556546004	0.732120208709	0.689927532426	0.62128898268	0.635609943283
0.968504001024	0.920869154658	0.888819441732	0.839047078536	0.82340755401	0.766811580507	0.730753036258	0.698569967863	0.648074069841	0.649615270756	0.62449979984
0.962288937898	0.918694726228	0.883176086633	0.842614977318	0.80622577483	0.775886589651	0.734846922835	0.692820323028	0.692820323028	0.663324958071	0.61318838867
0.974679434481	0.932737905309	0.897775027499	0.840238061504	0.814861951499	0.76550636836	0.761577310586	0.723878442834	0.657267069006	0.689927532426	0.622896460096
0.980815986819	0.928439551075	0.902219485491	0.853229160308	0.807465169527	0.789936706325	0.744311762637	0.70142711667	0.676756972628	0.627694193059	0.632455532034
0.98488578018	0.933809402394	0.891066776398	0.860232526704	0.80622577483	0.788669766125	0.74296702484	0.730753036258	0.672309452559	0.640312423743	0.654217089352
0.985900603509	0.918694726228	0.904433524368	0.842614977318	0.808702664766	0.797496081495	0.76026311235	0.733484832836	0.667832314283	0.698569967863	0.61318838867
0.994987437107	0.944457516249	0.904433524368	0.868331733844	0.830662386292	0.779743547585	0.764198926982	0.716937933157	0.709929573972	0.663324958071	0.627694193059
0.988938825206	0.960208310733	0.885437744847	0.863712915268	0.842614977318	0.782304288624	0.783581520966	0.74966659256	0.695701085237	0.651152823844	0.657267069006
1	0.956033472217	0.904433524368	0.877496438739	0.831865373723	0.772010362625	0.76026311235	0.737563556583	0.732120208709	0.679705818719	0.640312423743
